Feature,Importance
cln_nums_1173_presence_w52,0.0
cln_nums_1174_presence_w52,0.0
cln_nums_1142_presence_w52,0.0
cln_nums_1141_presence_w52,0.0
cln_nums_1140_presence_w52,0.0
cln_nums_114_presence_w52,0.0
cln_nums_1111_presence_w52,0.0
cln_nums_1112_presence_w52,0.0
cln_nums_1113_presence_w52,0.0
cln_nums_1114_presence_w52,0.0
cln_nums_1115_presence_w52,0.0
cln_nums_1116_presence_w52,0.0
cln_nums_1117_presence_w52,0.0
cln_nums_1118_presence_w52,0.0
cln_nums_1120_presence_w52,0.0
cln_nums_1122_presence_w52,0.0
cln_nums_1123_presence_w52,0.0
cln_nums_1124_presence_w52,0.0
cln_nums_1125_presence_w52,0.0
cln_nums_1126_presence_w52,0.0
cln_nums_1127_presence_w52,0.0
cln_nums_1128_presence_w52,0.0
cln_nums_1129_presence_w52,0.0
cln_nums_113_presence_w52,0.0
cln_nums_1130_presence_w52,0.0
cln_nums_1131_presence_w52,0.0
cln_nums_1132_presence_w52,0.0
cln_nums_1133_presence_w52,0.0
cln_nums_1134_presence_w52,0.0
cln_nums_1135_presence_w52,0.0
cln_nums_1137_presence_w52,0.0
cln_nums_1138_presence_w52,0.0
cln_nums_1139_presence_w52,0.0
cln_nums_46_presence_w15,0.0
cln_nums_426_presence_w15,0.0
cln_nums_458_presence_w15,0.0
cln_nums_217_presence_w1,0.0
cln_nums_444_presence_w1,0.0
cln_nums_445_presence_w1,0.0
cln_nums_446_presence_w1,0.0
cln_nums_447_presence_w1,0.0
cln_nums_449_presence_w1,0.0
cln_nums_45_presence_w1,0.0
cln_nums_450_presence_w1,0.0
cln_nums_453_presence_w1,0.0
cln_nums_454_presence_w1,0.0
cln_nums_455_presence_w1,0.0
cln_nums_458_presence_w1,0.0
cln_nums_459_presence_w1,0.0
cln_nums_46_presence_w1,0.0
cln_nums_460_presence_w1,0.0
cln_nums_461_presence_w1,0.0
cln_nums_462_presence_w1,0.0
cln_nums_463_presence_w1,0.0
cln_nums_464_presence_w1,0.0
cln_nums_465_presence_w1,0.0
cln_nums_466_presence_w1,0.0
cln_nums_468_presence_w1,0.0
cln_nums_469_presence_w1,0.0
cln_nums_470_presence_w1,0.0
cln_nums_471_presence_w1,0.0
cln_nums_472_presence_w1,0.0
cln_nums_476_presence_w1,0.0
cln_nums_479_presence_w1,0.0
cln_nums_481_presence_w1,0.0
cln_nums_482_presence_w1,0.0
cln_nums_443_presence_w1,0.0
cln_nums_440_presence_w1,0.0
cln_nums_44_presence_w1,0.0
cln_nums_414_presence_w1,0.0
cln_nums_399_presence_w1,0.0
cln_nums_4_presence_w1,0.0
cln_nums_40_presence_w1,0.0
cln_nums_400_presence_w1,0.0
cln_nums_401_presence_w1,0.0
cln_nums_402_presence_w1,0.0
cln_nums_404_presence_w1,0.0
cln_nums_405_presence_w1,0.0
cln_nums_409_presence_w1,0.0
cln_nums_41_presence_w1,0.0
cln_nums_410_presence_w1,0.0
cln_nums_412_presence_w1,0.0
cln_nums_413_presence_w1,0.0
cln_nums_421_presence_w1,0.0
cln_nums_437_presence_w1,0.0
cln_nums_422_presence_w1,0.0
cln_nums_423_presence_w1,0.0
cln_nums_424_presence_w1,0.0
cln_nums_425_presence_w1,0.0
cln_nums_426_presence_w1,0.0
cln_nums_427_presence_w1,0.0
cln_nums_428_presence_w1,0.0
cln_nums_429_presence_w1,0.0
cln_nums_430_presence_w1,0.0
cln_nums_431_presence_w1,0.0
cln_nums_432_presence_w1,0.0
cln_nums_433_presence_w1,0.0
cln_nums_436_presence_w1,0.0
cln_nums_483_presence_w1,0.0
cln_nums_484_presence_w1,0.0
cln_nums_485_presence_w1,0.0
cln_nums_563_presence_w1,0.0
cln_nums_541_presence_w1,0.0
cln_nums_542_presence_w1,0.0
cln_nums_543_presence_w1,0.0
cln_nums_544_presence_w1,0.0
cln_nums_545_presence_w1,0.0
cln_nums_547_presence_w1,0.0
cln_nums_548_presence_w1,0.0
cln_nums_549_presence_w1,0.0
cln_nums_554_presence_w1,0.0
cln_nums_556_presence_w1,0.0
cln_nums_557_presence_w1,0.0
cln_nums_559_presence_w1,0.0
cln_nums_562_presence_w1,0.0
cln_nums_564_presence_w1,0.0
cln_nums_536_presence_w1,0.0
cln_nums_565_presence_w1,0.0
cln_nums_566_presence_w1,0.0
cln_nums_567_presence_w1,0.0
cln_nums_569_presence_w1,0.0
cln_nums_573_presence_w1,0.0
cln_nums_574_presence_w1,0.0
cln_nums_578_presence_w1,0.0
cln_nums_579_presence_w1,0.0
cln_nums_581_presence_w1,0.0
cln_nums_582_presence_w1,0.0
cln_nums_583_presence_w1,0.0
cln_nums_584_presence_w1,0.0
cln_nums_585_presence_w1,0.0
cln_nums_539_presence_w1,0.0
cln_nums_533_presence_w1,0.0
cln_nums_486_presence_w1,0.0
cln_nums_503_presence_w1,0.0
cln_nums_487_presence_w1,0.0
cln_nums_490_presence_w1,0.0
cln_nums_491_presence_w1,0.0
cln_nums_493_presence_w1,0.0
cln_nums_494_presence_w1,0.0
cln_nums_495_presence_w1,0.0
cln_nums_496_presence_w1,0.0
cln_nums_497_presence_w1,0.0
cln_nums_499_presence_w1,0.0
cln_nums_5_presence_w1,0.0
cln_nums_500_presence_w1,0.0
cln_nums_501_presence_w1,0.0
cln_nums_502_presence_w1,0.0
cln_nums_504_presence_w1,0.0
cln_nums_531_presence_w1,0.0
cln_nums_505_presence_w1,0.0
cln_nums_506_presence_w1,0.0
cln_nums_508_presence_w1,0.0
cln_nums_509_presence_w1,0.0
cln_nums_510_presence_w1,0.0
cln_nums_513_presence_w1,0.0
cln_nums_516_presence_w1,0.0
cln_nums_517_presence_w1,0.0
cln_nums_519_presence_w1,0.0
cln_nums_520_presence_w1,0.0
cln_nums_524_presence_w1,0.0
cln_nums_528_presence_w1,0.0
cln_nums_529_presence_w1,0.0
cln_nums_398_presence_w1,0.0
cln_nums_396_presence_w1,0.0
cln_nums_390_presence_w1,0.0
cln_nums_274_presence_w1,0.0
cln_nums_259_presence_w1,0.0
cln_nums_26_presence_w1,0.0
cln_nums_260_presence_w1,0.0
cln_nums_261_presence_w1,0.0
cln_nums_262_presence_w1,0.0
cln_nums_263_presence_w1,0.0
cln_nums_264_presence_w1,0.0
cln_nums_267_presence_w1,0.0
cln_nums_268_presence_w1,0.0
cln_nums_269_presence_w1,0.0
cln_nums_27_presence_w1,0.0
cln_nums_271_presence_w1,0.0
cln_nums_273_presence_w1,0.0
cln_nums_275_presence_w1,0.0
cln_nums_257_presence_w1,0.0
cln_nums_276_presence_w1,0.0
cln_nums_277_presence_w1,0.0
cln_nums_278_presence_w1,0.0
cln_nums_279_presence_w1,0.0
cln_nums_280_presence_w1,0.0
cln_nums_281_presence_w1,0.0
cln_nums_283_presence_w1,0.0
cln_nums_284_presence_w1,0.0
cln_nums_285_presence_w1,0.0
cln_nums_287_presence_w1,0.0
cln_nums_288_presence_w1,0.0
cln_nums_29_presence_w1,0.0
cln_nums_290_presence_w1,0.0
cln_nums_258_presence_w1,0.0
cln_nums_255_presence_w1,0.0
cln_nums_293_presence_w1,0.0
cln_nums_234_presence_w1,0.0
cln_nums_219_presence_w1,0.0
cln_nums_22_presence_w1,0.0
cln_nums_221_presence_w1,0.0
cln_nums_222_presence_w1,0.0
cln_nums_223_presence_w1,0.0
cln_nums_225_presence_w1,0.0
cln_nums_226_presence_w1,0.0
cln_nums_227_presence_w1,0.0
cln_nums_228_presence_w1,0.0
cln_nums_229_presence_w1,0.0
cln_nums_23_presence_w1,0.0
cln_nums_230_presence_w1,0.0
cln_nums_233_presence_w1,0.0
cln_nums_235_presence_w1,0.0
cln_nums_254_presence_w1,0.0
cln_nums_236_presence_w1,0.0
cln_nums_238_presence_w1,0.0
cln_nums_239_presence_w1,0.0
cln_nums_24_presence_w1,0.0
cln_nums_241_presence_w1,0.0
cln_nums_243_presence_w1,0.0
cln_nums_244_presence_w1,0.0
cln_nums_245_presence_w1,0.0
cln_nums_246_presence_w1,0.0
cln_nums_25_presence_w1,0.0
cln_nums_250_presence_w1,0.0
cln_nums_252_presence_w1,0.0
cln_nums_253_presence_w1,0.0
cln_nums_292_presence_w1,0.0
cln_nums_294_presence_w1,0.0
cln_nums_39_presence_w1,0.0
cln_nums_363_presence_w1,0.0
cln_nums_349_presence_w1,0.0
cln_nums_35_presence_w1,0.0
cln_nums_350_presence_w1,0.0
cln_nums_352_presence_w1,0.0
cln_nums_353_presence_w1,0.0
cln_nums_354_presence_w1,0.0
cln_nums_356_presence_w1,0.0
cln_nums_358_presence_w1,0.0
cln_nums_359_presence_w1,0.0
cln_nums_36_presence_w1,0.0
cln_nums_360_presence_w1,0.0
cln_nums_361_presence_w1,0.0
cln_nums_362_presence_w1,0.0
cln_nums_364_presence_w1,0.0
cln_nums_341_presence_w1,0.0
cln_nums_367_presence_w1,0.0
cln_nums_369_presence_w1,0.0
cln_nums_37_presence_w1,0.0
cln_nums_370_presence_w1,0.0
cln_nums_371_presence_w1,0.0
cln_nums_372_presence_w1,0.0
cln_nums_373_presence_w1,0.0
cln_nums_374_presence_w1,0.0
cln_nums_376_presence_w1,0.0
cln_nums_382_presence_w1,0.0
cln_nums_383_presence_w1,0.0
cln_nums_386_presence_w1,0.0
cln_nums_389_presence_w1,0.0
cln_nums_344_presence_w1,0.0
cln_nums_338_presence_w1,0.0
cln_nums_295_presence_w1,0.0
cln_nums_311_presence_w1,0.0
cln_nums_297_presence_w1,0.0
cln_nums_298_presence_w1,0.0
cln_nums_3_presence_w1,0.0
cln_nums_30_presence_w1,0.0
cln_nums_300_presence_w1,0.0
cln_nums_301_presence_w1,0.0
cln_nums_303_presence_w1,0.0
cln_nums_305_presence_w1,0.0
cln_nums_306_presence_w1,0.0
cln_nums_307_presence_w1,0.0
cln_nums_308_presence_w1,0.0
cln_nums_309_presence_w1,0.0
cln_nums_31_presence_w1,0.0
cln_nums_312_presence_w1,0.0
cln_nums_337_presence_w1,0.0
cln_nums_314_presence_w1,0.0
cln_nums_316_presence_w1,0.0
cln_nums_317_presence_w1,0.0
cln_nums_318_presence_w1,0.0
cln_nums_319_presence_w1,0.0
cln_nums_320_presence_w1,0.0
cln_nums_321_presence_w1,0.0
cln_nums_324_presence_w1,0.0
cln_nums_328_presence_w1,0.0
cln_nums_33_presence_w1,0.0
cln_nums_334_presence_w1,0.0
cln_nums_335_presence_w1,0.0
cln_nums_336_presence_w1,0.0
cln_nums_588_presence_w1,0.0
cln_nums_591_presence_w1,0.0
cln_nums_593_presence_w1,0.0
cln_nums_9144_presence_w1,0.0
cln_nums_9097_presence_w1,0.0
cln_nums_91_presence_w1,0.0
cln_nums_911_presence_w1,0.0
cln_nums_9110_presence_w1,0.0
cln_nums_9112_presence_w1,0.0
cln_nums_9114_presence_w1,0.0
cln_nums_9115_presence_w1,0.0
cln_nums_9120_presence_w1,0.0
cln_nums_9123_presence_w1,0.0
cln_nums_9127_presence_w1,0.0
cln_nums_9137_presence_w1,0.0
cln_nums_9138_presence_w1,0.0
cln_nums_9141_presence_w1,0.0
cln_nums_9146_presence_w1,0.0
cln_nums_9094_presence_w1,0.0
cln_nums_92_presence_w1,0.0
cln_nums_921_presence_w1,0.0
cln_nums_922_presence_w1,0.0
cln_nums_927_presence_w1,0.0
cln_nums_929_presence_w1,0.0
cln_nums_93_presence_w1,0.0
cln_nums_930_presence_w1,0.0
cln_nums_931_presence_w1,0.0
cln_nums_938_presence_w1,0.0
cln_nums_939_presence_w1,0.0
cln_nums_943_presence_w1,0.0
cln_nums_944_presence_w1,0.0
cln_nums_95_presence_w1,0.0
cln_nums_9095_presence_w1,0.0
cln_nums_9090_presence_w1,0.0
cln_nums_951_presence_w1,0.0
cln_nums_9041_presence_w1,0.0
cln_nums_902_presence_w1,0.0
cln_nums_9024_presence_w1,0.0
cln_nums_9025_presence_w1,0.0
cln_nums_9026_presence_w1,0.0
cln_nums_9027_presence_w1,0.0
cln_nums_9029_presence_w1,0.0
cln_nums_903_presence_w1,0.0
cln_nums_9032_presence_w1,0.0
cln_nums_9033_presence_w1,0.0
cln_nums_9034_presence_w1,0.0
cln_nums_9035_presence_w1,0.0
cln_nums_9039_presence_w1,0.0
cln_nums_9040_presence_w1,0.0
cln_nums_9042_presence_w1,0.0
cln_nums_9088_presence_w1,0.0
cln_nums_9043_presence_w1,0.0
cln_nums_9050_presence_w1,0.0
cln_nums_9055_presence_w1,0.0
cln_nums_9062_presence_w1,0.0
cln_nums_9064_presence_w1,0.0
cln_nums_9065_presence_w1,0.0
cln_nums_9066_presence_w1,0.0
cln_nums_9068_presence_w1,0.0
cln_nums_9078_presence_w1,0.0
cln_nums_9079_presence_w1,0.0
cln_nums_908_presence_w1,0.0
cln_nums_9080_presence_w1,0.0
cln_nums_9081_presence_w1,0.0
cln_nums_950_presence_w1,0.0
cln_nums_958_presence_w1,0.0
cln_nums_9016_presence_w1,0.0
cust_care_hlth_sys_MAYO ROCHESTER_w5,0.0
cust_care_hlth_sys_FHS - WEST REGION_w5,0.0
cust_care_hlth_sys_GRAND ITASCA_w5,0.0
cust_care_hlth_sys_GSM - GENEVIVE_w5,0.0
cust_care_hlth_sys_GUNDERSEN_w5,0.0
cust_care_hlth_sys_HEALTHPARTNERS-METRO_w5,0.0
cust_care_hlth_sys_HEALTHPARTNERS-REGIONAL_w5,0.0
cust_care_hlth_sys_HENNEPIN COUNTY MEDICAL CENTER_w5,0.0
cust_care_hlth_sys_INTEGRITY HEALTH NETWORK_w5,0.0
cust_care_hlth_sys_LAKE REGION HEALTHCARE CORP_w5,0.0
cust_care_hlth_sys_LIFESPARK HEALTH_w5,0.0
cust_care_hlth_sys_Lifespark LIS_w5,0.0
cust_care_hlth_sys_MANKATO CLINIC LTD_w5,0.0
cust_care_hlth_sys_MAYO CLINIC HEALTH SYSTEM_w5,0.0
cust_care_hlth_sys_MINNESOTA HEALTH NETWORK_w5,0.0
cust_care_hlth_sys_FAIRVIEW MESABI_w5,0.0
cust_care_hlth_sys_MN PCP_w5,0.0
cust_care_hlth_sys_NORTH MEMORIAL_w5,0.0
cust_care_hlth_sys_NORTHFIELD_w5,0.0
cust_care_hlth_sys_OLMSTED_w5,0.0
cust_care_hlth_sys_PARK NICOLLET-METRO_w5,0.0
cust_care_hlth_sys_RIDGEVIEW_w5,0.0
cust_care_hlth_sys_Richfield Medical Group_w5,0.0
cust_care_hlth_sys_SANFORD-NORTH_w5,0.0
cust_care_hlth_sys_SANFORD-SOUTH_w5,0.0
cust_care_hlth_sys_SOUTHERN MN NETWORK_w5,0.0
cust_care_hlth_sys_ST CROIX REGIONAL MEDICAL CENTER_w5,0.0
cust_care_hlth_sys_ST LUKES_w5,0.0
cust_care_hlth_sys_UMP_w5,0.0
cust_care_hlth_sys_FAIRVIEW PHYSICIAN ASSOCIATES_w5,0.0
cust_care_hlth_sys_ESSENTIA_w5,0.0
cln_nums_960_presence_w1,0.0
er_visit_ci_count_sum_w5,0.0
cln_nums_962_presence_w1,0.0
cln_nums_97_presence_w1,0.0
cln_nums_99_presence_w1,0.0
clinical_risk_score_min_w5,0.0
clinical_risk_score_max_w5,0.0
clinical_risk_score_mean_w5,0.0
clinical_risk_score_median_w5,0.0
clinical_risk_score_sum_w5,0.0
clinical_risk_score_std_w5,0.0
er_visit_ci_count_min_w5,0.0
er_visit_ci_count_max_w5,0.0
er_visit_ci_count_mean_w5,0.0
er_visit_ci_count_median_w5,0.0
er_visit_ci_count_std_w5,0.0
cust_care_hlth_sys_ENTIRA_w5,0.0
inpatient_ci_count_min_w5,0.0
inpatient_ci_count_max_w5,0.0
inpatient_ci_count_mean_w5,0.0
inpatient_ci_count_median_w5,0.0
inpatient_ci_count_sum_w5,0.0
inpatient_ci_count_std_w5,0.0
cust_care_hlth_sys_ALEXANDRIA-DOUGLAS COUNTY_w5,0.0
cust_care_hlth_sys_ALLINA_w5,0.0
cust_care_hlth_sys_ALTRU_w5,0.0
cust_care_hlth_sys_AVERA_w5,0.0
cust_care_hlth_sys_BLUESTONE PHYSICIAN SERVICES_w5,0.0
cust_care_hlth_sys_CENTRACARE_w5,0.0
cust_care_hlth_sys_CENTRACARE SOUTHWEST_w5,0.0
cln_nums_9017_presence_w1,0.0
cln_nums_9014_presence_w1,0.0
cln_nums_594_presence_w1,0.0
cln_nums_729_presence_w1,0.0
cln_nums_70_presence_w1,0.0
cln_nums_708_presence_w1,0.0
cln_nums_709_presence_w1,0.0
cln_nums_711_presence_w1,0.0
cln_nums_712_presence_w1,0.0
cln_nums_713_presence_w1,0.0
cln_nums_714_presence_w1,0.0
cln_nums_716_presence_w1,0.0
cln_nums_717_presence_w1,0.0
cln_nums_719_presence_w1,0.0
cln_nums_722_presence_w1,0.0
cln_nums_724_presence_w1,0.0
cln_nums_726_presence_w1,0.0
cln_nums_73_presence_w1,0.0
cln_nums_67_presence_w1,0.0
cln_nums_730_presence_w1,0.0
cln_nums_731_presence_w1,0.0
cln_nums_732_presence_w1,0.0
cln_nums_733_presence_w1,0.0
cln_nums_735_presence_w1,0.0
cln_nums_736_presence_w1,0.0
cln_nums_738_presence_w1,0.0
cln_nums_739_presence_w1,0.0
cln_nums_74_presence_w1,0.0
cln_nums_740_presence_w1,0.0
cln_nums_741_presence_w1,0.0
cln_nums_743_presence_w1,0.0
cln_nums_744_presence_w1,0.0
cln_nums_7_presence_w1,0.0
cln_nums_669_presence_w1,0.0
cln_nums_746_presence_w1,0.0
cln_nums_619_presence_w1,0.0
cln_nums_598_presence_w1,0.0
cln_nums_599_presence_w1,0.0
cln_nums_6_presence_w1,0.0
cln_nums_600_presence_w1,0.0
cln_nums_601_presence_w1,0.0
cln_nums_602_presence_w1,0.0
cln_nums_603_presence_w1,0.0
cln_nums_604_presence_w1,0.0
cln_nums_606_presence_w1,0.0
cln_nums_607_presence_w1,0.0
cln_nums_61_presence_w1,0.0
cln_nums_610_presence_w1,0.0
cln_nums_618_presence_w1,0.0
cln_nums_62_presence_w1,0.0
cln_nums_66_presence_w1,0.0
cln_nums_620_presence_w1,0.0
cln_nums_621_presence_w1,0.0
cln_nums_624_presence_w1,0.0
cln_nums_625_presence_w1,0.0
cln_nums_628_presence_w1,0.0
cln_nums_629_presence_w1,0.0
cln_nums_63_presence_w1,0.0
cln_nums_631_presence_w1,0.0
cln_nums_632_presence_w1,0.0
cln_nums_634_presence_w1,0.0
cln_nums_638_presence_w1,0.0
cln_nums_64_presence_w1,0.0
cln_nums_65_presence_w1,0.0
cln_nums_745_presence_w1,0.0
cln_nums_747_presence_w1,0.0
cln_nums_9013_presence_w1,0.0
cln_nums_833_presence_w1,0.0
cln_nums_811_presence_w1,0.0
cln_nums_815_presence_w1,0.0
cln_nums_816_presence_w1,0.0
cln_nums_817_presence_w1,0.0
cln_nums_820_presence_w1,0.0
cln_nums_822_presence_w1,0.0
cln_nums_825_presence_w1,0.0
cln_nums_826_presence_w1,0.0
cln_nums_827_presence_w1,0.0
cln_nums_828_presence_w1,0.0
cln_nums_829_presence_w1,0.0
cln_nums_83_presence_w1,0.0
cln_nums_832_presence_w1,0.0
cln_nums_834_presence_w1,0.0
cln_nums_81_presence_w1,0.0
cln_nums_836_presence_w1,0.0
cln_nums_842_presence_w1,0.0
cln_nums_845_presence_w1,0.0
cln_nums_846_presence_w1,0.0
cln_nums_85_presence_w1,0.0
cln_nums_87_presence_w1,0.0
cln_nums_9_presence_w1,0.0
cln_nums_900_presence_w1,0.0
cln_nums_9002_presence_w1,0.0
cln_nums_9003_presence_w1,0.0
cln_nums_9007_presence_w1,0.0
cln_nums_901_presence_w1,0.0
cln_nums_9012_presence_w1,0.0
cln_nums_810_presence_w1,0.0
cln_nums_809_presence_w1,0.0
cln_nums_748_presence_w1,0.0
cln_nums_781_presence_w1,0.0
cln_nums_75_presence_w1,0.0
cln_nums_751_presence_w1,0.0
cln_nums_753_presence_w1,0.0
cln_nums_755_presence_w1,0.0
cln_nums_756_presence_w1,0.0
cln_nums_758_presence_w1,0.0
cln_nums_76_presence_w1,0.0
cln_nums_762_presence_w1,0.0
cln_nums_763_presence_w1,0.0
cln_nums_769_presence_w1,0.0
cln_nums_770_presence_w1,0.0
cln_nums_774_presence_w1,0.0
cln_nums_78_presence_w1,0.0
cln_nums_783_presence_w1,0.0
cln_nums_805_presence_w1,0.0
cln_nums_787_presence_w1,0.0
cln_nums_788_presence_w1,0.0
cln_nums_789_presence_w1,0.0
cln_nums_790_presence_w1,0.0
cln_nums_791_presence_w1,0.0
cln_nums_792_presence_w1,0.0
cln_nums_793_presence_w1,0.0
cln_nums_794_presence_w1,0.0
cln_nums_795_presence_w1,0.0
cln_nums_8_presence_w1,0.0
cln_nums_80_presence_w1,0.0
cln_nums_800_presence_w1,0.0
cln_nums_804_presence_w1,0.0
cln_nums_218_presence_w1,0.0
cln_nums_216_presence_w1,0.0
cln_nums_826_w1,0.0
cln_nums_215_presence_w1,0.0
cln_nums_10103_presence_w1,0.0
cln_nums_10104_presence_w1,0.0
cln_nums_10105_presence_w1,0.0
cln_nums_10106_presence_w1,0.0
cln_nums_10107_presence_w1,0.0
cln_nums_10108_presence_w1,0.0
cln_nums_10109_presence_w1,0.0
cln_nums_1011_presence_w1,0.0
cln_nums_10110_presence_w1,0.0
cln_nums_10111_presence_w1,0.0
cln_nums_10112_presence_w1,0.0
cln_nums_10113_presence_w1,0.0
cln_nums_10114_presence_w1,0.0
cln_nums_10115_presence_w1,0.0
cln_nums_10116_presence_w1,0.0
cln_nums_10118_presence_w1,0.0
cln_nums_10119_presence_w1,0.0
cln_nums_1012_presence_w1,0.0
cln_nums_10120_presence_w1,0.0
cln_nums_10121_presence_w1,0.0
cln_nums_10122_presence_w1,0.0
cln_nums_10123_presence_w1,0.0
cln_nums_10124_presence_w1,0.0
cln_nums_10125_presence_w1,0.0
cln_nums_10126_presence_w1,0.0
cln_nums_10127_presence_w1,0.0
cln_nums_10128_presence_w1,0.0
cln_nums_10129_presence_w1,0.0
cln_nums_1013_presence_w1,0.0
cln_nums_10102_presence_w1,0.0
cln_nums_10101_presence_w1,0.0
cln_nums_10100_presence_w1,0.0
cln_nums_10081_presence_w1,0.0
cln_nums_10063_presence_w1,0.0
cln_nums_10064_presence_w1,0.0
cln_nums_10065_presence_w1,0.0
cln_nums_10066_presence_w1,0.0
cln_nums_10067_presence_w1,0.0
cln_nums_10068_presence_w1,0.0
cln_nums_10069_presence_w1,0.0
cln_nums_1007_presence_w1,0.0
cln_nums_10070_presence_w1,0.0
cln_nums_10072_presence_w1,0.0
cln_nums_10076_presence_w1,0.0
cln_nums_10077_presence_w1,0.0
cln_nums_10079_presence_w1,0.0
cln_nums_10083_presence_w1,0.0
cln_nums_1010_presence_w1,0.0
cln_nums_10084_presence_w1,0.0
cln_nums_10085_presence_w1,0.0
cln_nums_10086_presence_w1,0.0
cln_nums_10087_presence_w1,0.0
cln_nums_10088_presence_w1,0.0
cln_nums_10089_presence_w1,0.0
cln_nums_1009_presence_w1,0.0
cln_nums_10090_presence_w1,0.0
cln_nums_10095_presence_w1,0.0
cln_nums_10097_presence_w1,0.0
cln_nums_10098_presence_w1,0.0
cln_nums_10099_presence_w1,0.0
cln_nums_101_presence_w1,0.0
cln_nums_10130_presence_w1,0.0
cln_nums_10131_presence_w1,0.0
cln_nums_10134_presence_w1,0.0
cln_nums_1064_presence_w1,0.0
cln_nums_1042_presence_w1,0.0
cln_nums_1043_presence_w1,0.0
cln_nums_1044_presence_w1,0.0
cln_nums_1045_presence_w1,0.0
cln_nums_1046_presence_w1,0.0
cln_nums_1048_presence_w1,0.0
cln_nums_105_presence_w1,0.0
cln_nums_1051_presence_w1,0.0
cln_nums_1052_presence_w1,0.0
cln_nums_1053_presence_w1,0.0
cln_nums_1054_presence_w1,0.0
cln_nums_1055_presence_w1,0.0
cln_nums_106_presence_w1,0.0
cln_nums_1065_presence_w1,0.0
cln_nums_103_presence_w1,0.0
cln_nums_107_presence_w1,0.0
cln_nums_1070_presence_w1,0.0
cln_nums_1071_presence_w1,0.0
cln_nums_1072_presence_w1,0.0
cln_nums_1073_presence_w1,0.0
cln_nums_1074_presence_w1,0.0
cln_nums_1075_presence_w1,0.0
cln_nums_1076_presence_w1,0.0
cln_nums_1077_presence_w1,0.0
cln_nums_1078_presence_w1,0.0
cln_nums_1079_presence_w1,0.0
cln_nums_108_presence_w1,0.0
cln_nums_1080_presence_w1,0.0
cln_nums_1041_presence_w1,0.0
cln_nums_1029_presence_w1,0.0
cln_nums_10135_presence_w1,0.0
cln_nums_10154_presence_w1,0.0
cln_nums_10138_presence_w1,0.0
cln_nums_10139_presence_w1,0.0
cln_nums_1014_presence_w1,0.0
cln_nums_10142_presence_w1,0.0
cln_nums_10144_presence_w1,0.0
cln_nums_10145_presence_w1,0.0
cln_nums_10146_presence_w1,0.0
cln_nums_10147_presence_w1,0.0
cln_nums_10148_presence_w1,0.0
cln_nums_10149_presence_w1,0.0
cln_nums_10150_presence_w1,0.0
cln_nums_10152_presence_w1,0.0
cln_nums_10153_presence_w1,0.0
cln_nums_10156_presence_w1,0.0
cln_nums_1028_presence_w1,0.0
cln_nums_10157_presence_w1,0.0
cln_nums_10158_presence_w1,0.0
cln_nums_1017_presence_w1,0.0
cln_nums_1018_presence_w1,0.0
cln_nums_1019_presence_w1,0.0
cln_nums_1020_presence_w1,0.0
cln_nums_1021_presence_w1,0.0
cln_nums_1022_presence_w1,0.0
cln_nums_1023_presence_w1,0.0
cln_nums_1024_presence_w1,0.0
cln_nums_1025_presence_w1,0.0
cln_nums_1026_presence_w1,0.0
cln_nums_1027_presence_w1,0.0
cln_nums_10061_presence_w1,0.0
cln_nums_10060_presence_w1,0.0
cln_nums_1006_presence_w1,0.0
cln_nums_9068_w1,0.0
cln_nums_9034_w1,0.0
cln_nums_9035_w1,0.0
cln_nums_9039_w1,0.0
cln_nums_9040_w1,0.0
cln_nums_9041_w1,0.0
cln_nums_9042_w1,0.0
cln_nums_9043_w1,0.0
cln_nums_9050_w1,0.0
cln_nums_9055_w1,0.0
cln_nums_9062_w1,0.0
cln_nums_9064_w1,0.0
cln_nums_9065_w1,0.0
cln_nums_9066_w1,0.0
cln_nums_9078_w1,0.0
cln_nums_9032_w1,0.0
cln_nums_9079_w1,0.0
cln_nums_908_w1,0.0
cln_nums_9080_w1,0.0
cln_nums_9081_w1,0.0
cln_nums_9088_w1,0.0
cln_nums_9090_w1,0.0
cln_nums_9094_w1,0.0
cln_nums_9095_w1,0.0
cln_nums_9097_w1,0.0
cln_nums_91_w1,0.0
cln_nums_911_w1,0.0
cln_nums_9110_w1,0.0
cln_nums_9112_w1,0.0
cln_nums_9033_w1,0.0
cln_nums_903_w1,0.0
cln_nums_9115_w1,0.0
cln_nums_900_w1,0.0
cln_nums_828_w1,0.0
cln_nums_829_w1,0.0
cln_nums_83_w1,0.0
cln_nums_832_w1,0.0
cln_nums_833_w1,0.0
cln_nums_834_w1,0.0
cln_nums_836_w1,0.0
cln_nums_842_w1,0.0
cln_nums_845_w1,0.0
cln_nums_846_w1,0.0
cln_nums_85_w1,0.0
cln_nums_87_w1,0.0
cln_nums_9_w1,0.0
cln_nums_9002_w1,0.0
cln_nums_9029_w1,0.0
cln_nums_9003_w1,0.0
cln_nums_9007_w1,0.0
cln_nums_901_w1,0.0
cln_nums_9012_w1,0.0
cln_nums_9013_w1,0.0
cln_nums_9014_w1,0.0
cln_nums_9016_w1,0.0
cln_nums_9017_w1,0.0
cln_nums_902_w1,0.0
cln_nums_9024_w1,0.0
cln_nums_9025_w1,0.0
cln_nums_9026_w1,0.0
cln_nums_9027_w1,0.0
cln_nums_9114_w1,0.0
cln_nums_9120_w1,0.0
cln_nums_10058_presence_w1,0.0
cln_nums_1004_presence_w1,0.0
